length,entropy,special_char_ratio,b64_keyword,eval_cnt,exec_cnt,system_cnt,shell_exec_cnt,passthru_cnt,assert_cnt,user_input,hex_enc,chr_ord,long_b64,is_b64_logic,socket_cnt,fsockopen_cnt,curl_cnt,fopen_cnt,file_get_contents_cnt,brackets,pipe,semicolon,upper_ratio,avg_line_len,max_word_len,has_multi,has_filen,has_conte,label
121,4.71409339633476,0.3140495867768595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,121.0,20,0,0,0,0
83,4.768508480429886,0.30120481927710846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,83.0,20,0,0,0,0
381,4.73742162984689,0.3359580052493438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,381.0,20,0,0,0,0
83,4.782306637390448,0.30120481927710846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,83.0,20,0,0,0,0
83,4.659613222570656,0.30120481927710846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,83.0,20,0,0,0,0
93,4.785916070563291,0.3010752688172043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,93.0,20,0,0,0,0
83,4.649819138325995,0.30120481927710846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,83.0,20,0,0,0,0
142,4.858468734240575,0.30985915492957744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,142.0,20,0,0,0,0
92,4.797162430577264,0.30434782608695654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,92.0,20,0,0,0,0
185,4.787752035077991,0.32432432432432434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,185.0,20,0,0,0,0
337,4.596051971962289,0.34421364985163205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,337.0,20,0,0,0,0
92,4.722199420226832,0.30434782608695654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,92.0,20,0,0,0,0
203,4.706394478227401,0.31527093596059114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,203.0,20,0,0,0,0
308,4.717589692564371,0.3344155844155844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,308.0,20,0,0,0,0
199,4.856265589745008,0.3065326633165829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,199.0,20,0,0,0,0
97,4.840252564928771,0.29896907216494845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,97.0,20,0,0,0,0
263,4.6729986255736025,0.30798479087452474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,263.0,20,0,0,0,0
116,4.892521617669759,0.29310344827586204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,116.0,20,0,0,0,0
83,4.626925951218885,0.30120481927710846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,83.0,20,0,0,0,0
83,4.714216463241011,0.30120481927710846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,83.0,20,0,0,0,0
127,4.909769228098492,0.30708661417322836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,127.0,20,0,0,0,0
109,4.723799772423513,0.27522935779816515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,109.0,20,0,0,0,0
83,4.7720084088088415,0.30120481927710846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,83.0,20,0,0,0,0
83,4.728207541057038,0.30120481927710846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,83.0,20,0,0,0,0
244,4.727707701635758,0.3319672131147541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,244.0,20,0,0,0,0
202,4.6842051430001845,0.3415841584158416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,202.0,20,0,0,0,0
159,4.773048242244749,0.31446540880503143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,159.0,20,0,0,0,0
83,4.672434161742692,0.30120481927710846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,83.0,20,0,0,0,0
103,4.818417369225832,0.32038834951456313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,103.0,20,0,0,0,0
180,4.7388937289068895,0.32222222222222224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,180.0,20,0,0,0,0
180,4.769959761038382,0.32222222222222224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,180.0,20,0,0,0,0
180,4.6703919837038645,0.32222222222222224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,180.0,20,0,0,0,0
83,4.688638715573371,0.30120481927710846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,83.0,20,0,0,0,0
180,4.701011729695605,0.32222222222222224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,180.0,20,0,0,0,0
180,4.6738253543807,0.32222222222222224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,180.0,20,0,0,0,0
253,4.694531128504433,0.32806324110671936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0.0,253.0,20,0,0,0,0
180,4.693877215722581,0.32222222222222224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,180.0,20,0,0,0,0
180,4.701886059883161,0.32222222222222224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,180.0,20,0,0,0,0
540,4.671314134054279,0.35185185185185186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0.0,540.0,20,0,0,0,0
200,4.809610746812594,0.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,200.0,20,0,0,0,0
232,4.801355910780788,0.33189655172413796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,232.0,20,0,0,0,0
3556,4.8702319761476325,0.38076490438695165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0.000843644544431946,27.353846153846153,13,0,0,0,0
188,4.722617002858957,0.31382978723404253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,188.0,20,0,0,0,0
237,4.733663882396245,0.3459915611814346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0.0,237.0,20,0,0,0,0
83,4.670919739826153,0.30120481927710846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,83.0,20,0,0,0,0
83,4.577251818009076,0.30120481927710846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,83.0,20,0,0,0,0
183,4.8642848496006295,0.32786885245901637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,183.0,20,0,0,0,0
254,4.754831231418715,0.32677165354330706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,254.0,20,0,0,0,0
143,4.707226360425572,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,143.0,20,0,0,0,0
331,4.750552531424256,0.32628398791540786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,331.0,20,0,0,0,0
208,4.808644148202973,0.33653846153846156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,208.0,20,0,0,0,0
83,4.6756228666401665,0.30120481927710846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,83.0,20,0,0,0,0
83,4.792604865972055,0.30120481927710846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,83.0,20,0,0,0,0
135,4.819184484833967,0.2962962962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,135.0,20,0,0,0,0
83,4.756502909076276,0.30120481927710846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,83.0,20,0,0,0,0
104,4.885362882647488,0.28846153846153844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,104.0,20,0,0,0,0
83,4.698011909410332,0.30120481927710846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,83.0,20,0,0,0,0
127,4.8291865329190875,0.30708661417322836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,127.0,20,0,0,0,0
83,4.646823354283984,0.30120481927710846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,83.0,20,0,0,0,0
264,4.708984443526946,0.32954545454545453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,264.0,20,0,0,0,0
83,4.71911251091049,0.30120481927710846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,83.0,20,0,0,0,0
17987,4.686503005719006,0.20987379774281426,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,19,0.08333796630900095,52.90294117647059,16,0,0,0,0
26441,4.604108369904533,0.2100903899247381,0,0,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,17,0.0632729473166673,52.35841584158416,17,0,0,0,0
1042,5.125966573375416,0.381957773512476,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,26,2,16,0.028790786948176585,23.155555555555555,17,0,0,0,0
83637,5.057635868024762,0.41860659755849683,0,0,1,1,0,0,0,2,6,3,1,0,0,0,0,0,0,1164,123,471,0.021485706087018903,27.448966196258613,35,0,0,0,0
68797,4.908105491041876,0.35129438783667893,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,968,92,319,0.022966117708621014,34.0242334322453,36,0,0,0,0
12971,4.87814355451869,0.3842417701025364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,13,75,0.015110631408526714,28.44517543859649,25,0,0,0,0
6368,5.045011503643837,0.40939070351758794,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,130,10,68,0.02041457286432161,26.533333333333335,35,0,0,0,0
1813,5.029975683370401,0.4136789851075565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,15,0.028681742967457253,22.6625,23,0,0,0,0
6281,4.942779334570667,0.4047126253781245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,7,51,0.019105238019423657,20.06709265175719,33,0,0,0,0
3810,4.875881015361922,0.37296587926509184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,26,0.01889763779527559,24.901960784313726,25,0,0,0,0
160118,4.900817319002091,0.4014601731223223,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2282,208,865,0.020915824579372713,32.64383282364934,33,0,0,0,0
56429,5.245493061905625,0.3682858104875153,1,1,3,4,0,0,0,24,0,0,0,0,0,0,0,0,0,1001,57,356,0.07726523596023321,27.55322265625,48,0,0,0,0
162,4.907467868178015,0.43209876543209874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.06172839506172839,13.5,16,0,0,0,0
63197,5.104400834444687,0.4291342943494153,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1026,24,356,0.012405652167033245,39.846784363177804,28,0,0,0,0
220875,4.951878367708187,0.3909677419354839,0,0,2,1,0,0,0,0,2,0,1,0,0,0,0,1,1,3853,192,1179,0.016511601584606676,34.69604147031103,45,0,0,0,0
66556,4.828688585560369,0.3833463549492157,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,840,66,328,0.01379289620770479,35.859913793103445,35,0,0,0,0
25845,5.053791856578129,0.3994583091507061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,19,212,0.02739408009286129,26.56217882836588,45,0,0,0,0
4921,5.401696122526854,0.3737045315992684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2,32,0.1326966063808169,26.744565217391305,38,0,0,0,0
6636,4.824889709230864,0.29701627486437615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,4,75,0.013863773357444244,49.52238805970149,45,0,0,0,0
21743,5.112741411160224,0.3829278388446856,0,0,0,0,0,0,0,23,0,5,0,0,0,0,0,0,0,464,5,178,0.03752931978107897,28.913563829787233,37,0,0,0,0
2857,5.3273003731307185,0.3934196709835492,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90,6,40,0.09345467273363668,28.287128712871286,25,0,0,0,0
91842,4.995399350683247,0.3698852376908168,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1368,68,498,0.027177108512445286,31.04868154158215,42,0,0,0,0
19887,5.017485120762245,0.3692864685472922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,15,112,0.034243475637351035,34.646341463414636,32,0,0,0,0
3782,4.9555416371593894,0.34664198836594395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,6,23,0.0298783712321523,26.633802816901408,30,0,0,0,0
4204,5.060726894581538,0.3779733587059943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2,36,0.05708848715509039,32.58914728682171,32,0,0,0,0
41717,4.898559339808546,0.39626531150370353,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,37,243,0.024426492796701584,31.08569299552906,45,0,0,0,0
25990,4.886730880806791,0.41981531358214697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,30,165,0.01312043093497499,37.022792022792025,47,0,0,0,0
44291,4.915059089330717,0.3988394933507936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,40,301,0.011763112144679505,32.80814814814815,52,0,0,0,0
105127,4.877337158806857,0.37294890941432746,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,64,542,0.016665556897847364,32.08025633201098,48,0,0,0,0
1253,4.7221822579477895,0.35275339185953714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0.03671189146049481,32.973684210526315,20,0,0,0,0
6324,5.036921884780003,0.327482605945604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,4,35,0.033523086654016446,28.486486486486488,20,0,0,0,0
127666,5.055701652356384,0.3961352278601977,4,1,2,0,0,0,0,11,38,12,1,0,0,0,0,0,0,1932,139,728,0.03541271755988282,37.00463768115942,62,0,0,0,0
36501,4.764485737027845,0.34796306950494504,0,2,16,2,0,0,0,0,0,0,1,0,0,0,0,0,0,465,28,150,0.015725596558998384,35.71526418786693,35,0,0,0,0
3863,4.762030010521282,0.4421434118560704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,25,0.0121667098110277,30.658730158730158,23,0,0,0,0
9539,4.987216644719538,0.42195198658140265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,198,6,117,0.013523430128944334,26.87042253521127,27,0,0,0,0
7641,4.885912976527682,0.5367098547310561,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,12,117,0.015966496531867557,21.707386363636363,22,0,0,0,0
15329,4.934142056061154,0.4593254615434797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,346,11,170,0.013047165503294409,29.592664092664094,28,0,0,0,0
7934,5.01002626233744,0.42563650113435847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,163,2,74,0.03037559868918578,21.977839335180054,32,0,0,0,0
12743,4.880289067038968,0.4243898611002119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,6,91,0.011692694028093855,23.29616087751371,35,0,0,0,0
7102,4.917820864059564,0.3932695015488595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,16,44,0.01379892987890735,26.5,32,0,0,0,0
68599,4.939864417830745,0.41169696351258767,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,1255,99,435,0.018659164127756964,32.85392720306513,36,0,0,0,0
10879,4.8237351143397476,0.3710819009100101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,36,41,0.027943744829488006,32.96666666666667,31,0,0,0,0
295919,4.845562909895913,0.40930119390779235,2,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,4035,285,1398,0.01983650931504905,34.25781430886779,52,0,0,0,0
37095,5.022634908946946,0.34112414071977354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,36,202,0.03393988408141259,29.487281399046104,26,0,0,0,0
200,4.783161987719926,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.045,20.0,16,0,0,0,0
200,4.783161987719926,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.045,20.0,16,0,0,0,0
100544,5.087478360355544,0.38273790579248884,0,7,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2222,120,681,0.028743634627625716,28.80916905444126,43,0,0,0,0
26521,5.030598554879369,0.39142566268240264,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,483,12,171,0.028204064703442555,24.533765032377428,30,0,0,0,0
7377,4.958135603541455,0.3958248610546293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,4,34,0.03199132438660702,25.091836734693878,25,0,0,0,0
57817,5.019162473973941,0.4027016275489908,0,1,3,0,0,0,0,12,0,0,1,0,0,0,0,0,1,1095,41,374,0.03805109223930678,29.126952141057934,35,0,0,1,0
8085,5.017100125130994,0.43055040197897343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,3,46,0.02683982683982684,27.5,42,0,0,0,0
10489,5.001163787551325,0.4382686624082372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,5,55,0.023167127466870056,28.736986301369864,38,0,0,0,0
7035,5.079105876705066,0.39246624022743426,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,7,38,0.037668798862828715,28.714285714285715,35,0,0,0,0
24318,4.992948808183753,0.3946048194752858,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,443,24,134,0.035241384982317624,28.342657342657343,62,0,0,0,0
54201,4.988629757383539,0.41973395324809504,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1237,36,325,0.019243187395066513,31.366319444444443,40,1,1,1,0
15209,5.005776788153469,0.38858570583207314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,10,100,0.033006772305871526,29.99802761341223,33,0,0,0,0
9909,4.985301725230918,0.43243515995559595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,7,40,0.02411948733474619,30.11854103343465,38,0,0,0,0
4814,5.0065271097079815,0.3973826339842127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,3,24,0.03676776069796427,28.654761904761905,43,0,0,0,0
9296,4.879213017453209,0.4269578313253012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,5,36,0.020654044750430294,30.478688524590165,33,0,0,0,0
5834,4.978828254001465,0.45200548508741856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,6,31,0.03376756942063764,25.92888888888889,33,0,0,0,0
26877,4.842618835190756,0.47858763998958215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,8,78,0.021244930609815083,32.034564958283674,32,0,0,0,0
3128,4.9358749129141595,0.3398337595907928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,16,0.02877237851662404,30.97029702970297,28,0,0,0,0
62728,4.957307805162219,0.41877630404285165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392,25,377,0.021154827190409387,30.480077745383866,36,0,0,0,0
19038,5.023906138150803,0.3727282277550163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,18,87,0.03277655215884021,27.914956011730204,35,0,0,0,0
2110,5.051023933564004,0.3805687203791469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,17,0.046445497630331754,22.210526315789473,39,0,1,1,0
10720,5.017491364421623,0.39561567164179107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,4,64,0.02994402985074627,30.282485875706215,39,0,0,0,0
29812,4.990917964171054,0.4201328324164766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,15,140,0.02743861532268885,31.348054679284964,35,1,0,0,0
17514,5.049505521659267,0.3980815347721823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,8,85,0.03134635149023638,30.998230088495575,37,1,0,0,0
21049,5.072598739564467,0.41075585538505394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,26,125,0.0286949498788541,30.908957415565347,59,0,0,0,0
13295,5.0524362461335945,0.4076720571643475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,5,104,0.02549830763444904,30.990675990675992,59,0,0,0,0
33269,4.972445606894534,0.4206919354353903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,12,216,0.016201268448104843,31.989423076923078,35,0,0,0,0
8883,4.990634366142637,0.4022289766970618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,7,50,0.029381965552178316,28.2,33,0,0,0,0
17077,5.001001160304944,0.38642618726942674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,12,138,0.02002693681559993,29.241438356164384,35,0,0,0,0
5171,5.078790230403915,0.38735254302842775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,8,27,0.037130148907368016,26.932291666666668,38,0,0,0,0
12880,4.974519135627322,0.4048913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2,54,0.023291925465838508,31.491442542787286,40,0,0,0,0
28529,5.0157488708940265,0.41158119807914756,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,558,28,167,0.027515861053664693,28.387064676616916,36,0,0,0,0
10309,4.931326820143342,0.4275875448637113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,6,53,0.024638665243961588,27.56417112299465,34,0,0,0,0
14283,4.923166712508438,0.43898340684730097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,5,58,0.021144017363299027,30.848812095032397,34,0,0,0,0
102451,4.960340877600364,0.4289465207757855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2280,52,596,0.016319996876555623,30.64642536643733,41,0,0,0,0
26795,4.987368325343532,0.4228774025004665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,22,167,0.024594140697891398,29.972035794183444,36,0,0,0,0
11481,5.073047127386806,0.4184304503092065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,16,84,0.04633742705339256,27.866504854368934,31,0,0,0,0
10330,4.93214258415885,0.3861568247821878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,3,46,0.024007744433688288,30.02906976744186,43,0,0,0,0
15901,4.971152113133951,0.41689201936985093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,9,82,0.025155650588013334,30.520153550863725,33,0,0,0,0
9836,4.963697200985082,0.4401179341195608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,1,52,0.01941846278975193,24.107843137254903,33,0,0,0,0
14015,4.962050024592892,0.43146628612201215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,7,59,0.022047805922226188,30.26997840172786,33,0,0,0,0
7825,5.093637594146601,0.4221086261980831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,10,42,0.03476038338658147,27.74822695035461,38,0,0,0,0
8724,5.064522203675744,0.4281292984869326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,10,45,0.031407611187528654,27.87220447284345,38,0,0,0,0
38235,4.980237543211902,0.42662482019092457,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,805,23,224,0.018647835752582713,31.703980099502488,41,0,0,0,0
35445,4.999172496722818,0.4159401890252504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,19,212,0.023360135421074905,28.401442307692307,36,0,0,0,0
23288,4.8843871328468165,0.4482566128478186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,16,98,0.02005324630711096,30.521625163827,37,0,0,0,0
20553,4.981312502192468,0.3936651583710407,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,17,89,0.030263221914075805,30.721973094170405,34,0,0,0,0
49841,4.944378181895397,0.4310106137517305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1109,34,281,0.02453803093838406,29.61437908496732,37,0,0,0,0
19202,5.047390687175745,0.4178731382147693,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,9,110,0.02640349963545464,27.99125364431487,35,0,0,0,0
26862,4.994909138304455,0.4103194103194103,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,494,18,167,0.02799493708584618,30.25,33,0,0,0,0
895,4.916690845204522,0.37094972067039106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0.07597765363128492,17.21153846153846,27,0,0,0,0
18487,4.987845348924158,0.40655595824092605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,7,116,0.020338616324985126,28.976489028213166,43,0,0,0,0
1244,4.893441854011759,0.387459807073955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0.05707395498392283,17.041095890410958,24,0,0,0,0
1241,4.989035279201678,0.3843674456083803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0.057211925866236905,17.47887323943662,24,0,0,0,0
856,4.896678827300312,0.3855140186915888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0.0794392523364486,16.46153846153846,24,0,0,0,0
3931,5.07469581136564,0.3777664716357161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,23,0.06868481302467566,28.280575539568346,34,0,0,0,0
6057,5.110022555799518,0.38897143800561335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,36,0.06868086511474328,27.78440366972477,27,0,0,0,0
2295,4.948853356646674,0.35468409586056643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,9,0.06492374727668845,22.722772277227723,22,0,0,0,0
4634,5.08801790842649,0.4126025032369443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,31,0.06905481225722918,26.180790960451976,27,0,0,0,0
30712,4.944544766430291,0.3809911435269601,0,1,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,525,66,205,0.02637405574368325,27.2753108348135,47,0,0,0,0
19461,5.089286191370313,0.39920867375777197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,29,125,0.03684291660243564,29.44175491679274,33,0,0,0,0
